Label,Feature0,Feature1,Feature2,Feature3,Feature4,Feature5,Feature6,Feature7,Feature8,Feature9,Feature10,Feature11,Feature12,Feature13,Feature14,Feature15,Feature16,Feature17,Feature18,Feature19,Feature20,Feature21,Feature22,Feature23,Feature24,Feature25,Feature26,Feature27,Feature28,Feature29,Feature30,Feature31,Feature32,Feature33,Feature34,Feature35,Feature36,Feature37,Feature38,Feature39,Feature40,Feature41,,,,
C,1.005592299,0.986732895,0.689322536,1.003332355,0.392065411,0.903870518,0.16883354,0.823985555,0.002721962,0.723528862,0.44520274,0.392042778,0.294793439,0.115786141,0.127393758,0.157721341,0.043643366,0.281799273,0.541981609,0.337974483,0.404691123,0.006383874,0.191580603,0.051949891,0.09535779,0.201562372,0.660117401,0.318075581,0.546831892,0.003949973,0.322409273,0.035425045,0.209943806,0.161353783,0.798926979,0.340231765,0.680982625,0.098339915,0.488843579,0.092734098,0.358935818,0.179824531,,,,
C,1.004599395,0.97974338,0.696782524,1.001002742,0.397047632,0.903466219,0.171411585,0.819980425,0.003952968,0.717930843,0.446331165,0.394709473,0.285753368,0.121105679,0.119814743,0.157832958,0.041450971,0.282053751,0.541676933,0.337993453,0.390535802,0.011816564,0.183446013,0.05392461,0.094070482,0.204919837,0.661042343,0.314563637,0.539297693,0.001012769,0.319371683,0.026249444,0.211196052,0.154070386,0.80300795,0.33338974,0.680935047,0.094029857,0.48999014,0.086265041,0.360818368,0.176116039,,,,
C,1.000784804,0.980931767,0.698820812,1.002532981,0.398681129,0.902019686,0.17337092,0.819883641,0.006040154,0.721199929,0.442591086,0.395328925,0.287229864,0.121838346,0.124386485,0.158774643,0.046992093,0.284038892,0.536621047,0.339460095,0.389552372,0.015470581,0.186713521,0.057849116,0.100329701,0.209279872,0.654394708,0.316588587,0.53568854,0.004256679,0.320449364,0.029969183,0.215889442,0.158496797,0.794899312,0.336096676,0.671389184,0.097300497,0.483845874,0.089253257,0.358901512,0.178252814,,,,
C,1.001328902,0.982627779,0.695213549,1.00415075,0.400714759,0.90658364,0.181248289,0.825518911,0.009309711,0.723345723,0.432164048,0.390493808,0.266610348,0.132175412,0.105429216,0.144777208,0.004880963,0.240028067,0.525597312,0.327787927,0.356852676,0.018505035,0.162341494,0.046911711,0.058083274,0.180985726,0.644795504,0.300209601,0.50306193,0.000683302,0.28970152,0.01517573,0.164394032,0.132739791,0.791498358,0.316659473,0.663530986,0.078773409,0.480458809,0.054349866,0.342203776,0.126895057,,,,
C,1.003107616,0.987477575,0.700014251,1.003583942,0.408962386,0.902629852,0.192407926,0.818447999,0.019370533,0.710971287,0.43782761,0.394489356,0.269763856,0.147703562,0.11004566,0.157536541,0.001449857,0.240731682,0.528146017,0.330246363,0.348379544,0.03134891,0.157447361,0.058562091,0.042411986,0.180880359,0.643592153,0.301286595,0.491435006,0.00436214,0.282286962,0.017310739,0.146973973,0.125729459,0.786938713,0.318326371,0.646080562,0.082009792,0.461679913,0.039694411,0.31395122,0.084999902,,,,
C,1.002733851,0.987802962,0.697723524,1.000356172,0.407699088,0.89992827,0.191462861,0.812722577,0.018319847,0.702349794,0.432039114,0.391365508,0.266809678,0.142343955,0.109562891,0.152025691,0.000798197,0.232182389,0.523109255,0.327543967,0.341877277,0.028847089,0.155560691,0.054357563,0.040568561,0.170720506,0.638421911,0.298384575,0.485110808,0.002228526,0.280285265,0.006136734,0.142961807,0.107967651,0.781517751,0.314979964,0.641207543,0.08040298,0.45955053,0.025904861,0.310378487,0.058428953,,,,
C,1.001256247,1.005676941,0.704449463,1.004083068,0.417485271,0.900850296,0.205201183,0.812859888,0.033111886,0.697281096,0.440275619,0.397564482,0.271193201,0.156237902,0.114901689,0.157013469,0.003096278,0.223409158,0.525335514,0.331258686,0.334749648,0.039105945,0.15645743,0.05828204,0.037570146,0.164455308,0.638001251,0.29868435,0.471570049,0.000805413,0.276651809,0.004111573,0.142141769,0.107331541,0.782082591,0.31103505,0.623432025,0.069376451,0.442770431,0.009817371,0.293990954,0.03855405,,,,
C,1.000347025,0.987476446,0.700878843,1.002328982,0.406788933,0.899421813,0.195104836,0.809153259,0.033980149,0.690805678,0.426984708,0.397970321,0.254158833,0.151725265,0.105735959,0.160563366,0.000579653,0.239048514,0.510463827,0.32783699,0.317484613,0.040254982,0.15070492,0.070481689,0.044479596,0.186942179,0.61845249,0.286184505,0.445361166,5.00E-05,0.262721135,0.01605173,0.138823379,0.123412163,0.760180005,0.285613121,0.593513624,0.060080777,0.422024021,0.009994744,0.281418569,0.039542915,,,,
C,1.00057892,1.000131189,0.691811613,1.002460431,0.405441832,0.900429338,0.19552658,0.821287537,0.028762863,0.708081288,0.427470224,0.398992612,0.25537484,0.148444896,0.108621152,0.164944784,0.00275348,0.261241002,0.50940147,0.332557537,0.315464088,0.053638717,0.155914946,0.086239519,0.055113513,0.209834419,0.617365626,0.287787973,0.441450519,0.011504985,0.263938721,0.028703702,0.145958358,0.138692776,0.762231153,0.27711931,0.593172907,0.050391917,0.420213619,0.001784891,0.278576879,0.035171921,,,,
C,1.001798583,0.986132639,0.696550928,1.002763783,0.395481528,0.905670143,0.175693558,0.825490062,0.003836097,0.713616517,0.413666702,0.406745302,0.241037694,0.154635646,0.092448258,0.173155679,0.002190194,0.271364241,0.505830253,0.338361149,0.319213402,0.040367881,0.147110078,0.073449732,0.055222162,0.206699594,0.625228417,0.301494499,0.461608142,0.00343111,0.268473741,0.017543149,0.151898221,0.133099778,0.778285701,0.307427611,0.623123122,0.07726516,0.440872006,0.031826675,0.297617098,0.075304833,,,,
C,1.003661059,0.978384615,0.69817736,1.000113051,0.396683105,0.900569962,0.173490422,0.8175984,0.002366757,0.705353748,0.41909685,0.398516276,0.248555669,0.140128848,0.099480041,0.162856659,0.010248561,0.266127954,0.511306763,0.333064861,0.330113211,0.032862376,0.156524841,0.067850963,0.065694386,0.202576534,0.628985376,0.298248193,0.469039232,0.002279419,0.275311316,0.017100811,0.161602957,0.132566871,0.778587752,0.303312721,0.625127964,0.072573719,0.442689267,0.033442164,0.30456479,0.083244042,,,,
C,1.002079444,0.976964551,0.699920928,1.002623301,0.394229592,0.904152716,0.169805241,0.819714506,0.00297551,0.707721733,0.416542601,0.405390414,0.246176623,0.150026384,0.098672102,0.174895184,0.017948767,0.282667691,0.509201141,0.337979745,0.332230482,0.03477924,0.156876615,0.071947783,0.07229998,0.212915181,0.627567086,0.302845612,0.473976866,0.005964542,0.27895972,0.026219728,0.17211142,0.147000296,0.777024412,0.309538607,0.624963726,0.079375907,0.442919291,0.046689319,0.311081527,0.10401077,,,,
C,1.005128155,0.97752096,0.70056735,1.004607138,0.386180808,0.905772158,0.157743789,0.813597879,0.003118157,0.690564812,0.40571622,0.409771257,0.233241734,0.142559423,0.086538881,0.176181582,0.0161487,0.298608095,0.50176706,0.341052312,0.324694362,0.033611754,0.155563863,0.079982084,0.086413343,0.231516079,0.626741629,0.302729253,0.47385781,0.001343699,0.285193981,0.032646716,0.194085832,0.164767557,0.78577474,0.305681931,0.63980847,0.074724826,0.466057564,0.062266013,0.349338462,0.143890912,,,,
C,1.002225876,0.98447959,0.684884315,1.000539175,0.382094272,0.89719135,0.161769335,0.807013477,0.000233096,0.698600769,0.395656852,0.400669889,0.241035639,0.175196159,0.114910214,0.148682937,0.008236863,0.199635052,0.491680323,0.326707997,0.330256307,0.075802477,0.189747478,0.068631515,0.078614479,0.152906523,0.6162018,0.288403697,0.470971396,0.036084937,0.314373194,0.010544114,0.190186168,0.083447078,0.772061681,0.292456668,0.632479468,0.073480513,0.481678497,0.00514559,0.3488758,0.01816717,,,,
C,1.005255768,0.99745354,0.705426885,1.001231642,0.417704925,0.89819483,0.210261687,0.808738743,0.053608299,0.695519103,0.429570741,0.413602002,0.2652829,0.196282145,0.128424629,0.165644209,0.004337796,0.189114938,0.520326815,0.343524261,0.338552696,0.102414309,0.19155007,0.089748854,0.064387875,0.145978985,0.637949527,0.307718128,0.475528148,0.063994649,0.312543416,0.033737694,0.170313377,0.079670814,0.789351068,0.312050768,0.633159237,0.097006028,0.478385588,0.019276516,0.335746681,0.004463138,,,,
C,1.003130865,0.996026548,0.703207432,1.00397124,0.41367745,0.897614731,0.204060475,0.805847507,0.042078199,0.699002693,0.421161929,0.410292304,0.25897805,0.194936963,0.126765118,0.159466071,0.004490858,0.177895271,0.511513779,0.338142658,0.333273222,0.097603031,0.188209022,0.081536896,0.060477188,0.13797189,0.629279025,0.300973758,0.470867434,0.05393996,0.308907749,0.020643445,0.165911797,0.068456492,0.778698799,0.303348845,0.623903711,0.088520776,0.469537618,0.012068011,0.327449948,0.003282652,,,,
C,1.002567461,0.994836595,0.697488742,1.003365623,0.410743247,0.898896606,0.203825378,0.807108102,0.04553833,0.694509542,0.422322973,0.410789401,0.261751556,0.191922559,0.126037767,0.161218749,0.00297521,0.18513849,0.509114753,0.337005562,0.331822671,0.0878434,0.184087499,0.079800129,0.058508937,0.144946946,0.621600215,0.296189803,0.46259452,0.0431491,0.300155809,0.019985676,0.161294471,0.078940762,0.767314657,0.294818896,0.613643604,0.0737858,0.456764815,0.003154825,0.313874308,0.003136811,,,,
C,1.004738024,0.994330877,0.70406934,1.00096898,0.414454966,0.898761938,0.205300656,0.801589412,0.049267817,0.682554433,0.426374936,0.406740518,0.264314449,0.18259447,0.126698499,0.158085305,0.00425716,0.187493354,0.515880308,0.334972464,0.335033395,0.08125324,0.187767966,0.078272037,0.064026646,0.143653564,0.631775712,0.296216729,0.471198908,0.039596834,0.308635051,0.019214607,0.169609581,0.078941551,0.783510517,0.296226972,0.627727658,0.073379069,0.472690689,0.002050853,0.331146027,5.85E-05,,,,
C,1.002655813,0.99439191,0.70712338,1.001773002,0.429369911,0.900664278,0.228588785,0.810610026,0.073034915,0.70078021,0.43604027,0.424506829,0.265660838,0.215562075,0.131495873,0.174920724,0.005254343,0.186092411,0.521504335,0.352538317,0.331821297,0.123904089,0.186331424,0.090249703,0.051611369,0.12630969,0.634194204,0.314843819,0.460462168,0.080643168,0.301791382,0.037061032,0.156742158,0.069037299,0.780795494,0.316400996,0.615686324,0.109701191,0.461840408,0.026908822,0.319004327,0.000886865,,,,
C,1.001064909,0.999437742,0.719140722,1.005518907,0.44500217,0.90283381,0.250014528,0.805974317,0.093392798,0.697658445,0.440753856,0.427155659,0.269445135,0.221064152,0.132763112,0.16583421,0.003152076,0.163112728,0.523911821,0.351874773,0.333090113,0.125701255,0.189554417,0.086873312,0.053639595,0.115417808,0.634299217,0.311310557,0.456166856,0.081037264,0.299440424,0.031859,0.15470797,0.056834589,0.778983989,0.309712685,0.606179623,0.107577377,0.451974544,0.026423495,0.309943017,0.001375503,,,,
C,1.000457996,1.003277179,0.72412578,1.005723953,0.460893854,0.903780395,0.269851104,0.818631897,0.114747837,0.721455111,0.438783132,0.444575161,0.259454214,0.240877009,0.127584583,0.160494085,0.002810096,0.112989369,0.523928725,0.369328288,0.329137115,0.155333365,0.18660008,0.072169252,0.04821758,0.027757439,0.638931391,0.335000295,0.454012488,0.120770666,0.301970274,0.036334683,0.154954358,0.000156534,0.784345133,0.341651745,0.610532422,0.165368531,0.468248861,0.078067842,0.33370139,0.021291442,,,,
C,1.001575751,0.994997001,0.71825417,1.000362385,0.444564699,0.896574477,0.243216545,0.804148341,0.079646341,0.701406023,0.428057299,0.432378944,0.258359688,0.229655898,0.127542476,0.164313381,0.001198498,0.147309163,0.511363461,0.35272631,0.324946835,0.128183663,0.18927532,0.07860547,0.05757631,0.098493003,0.622360912,0.310705518,0.44631183,0.081569613,0.295925421,0.026033647,0.154298762,0.046221675,0.765818024,0.307839493,0.589570578,0.110723964,0.436877281,0.029557181,0.296741164,0.003634909,,,,
L,1.001264801,0.916093703,0.961879768,0.658422908,0.849991264,0.409580388,0.783998146,0.187252903,0.805995216,0.002957165,0.617219963,0.434247791,0.313780632,0.422916121,0.136107674,0.423755747,0.000169411,0.411002148,0.565476646,0.595956847,0.350921288,0.67007232,0.448966255,0.719488413,0.57223362,0.729873926,0.54575695,0.779637718,0.396797981,0.83555456,0.488017883,0.874847008,0.598288956,0.874421894,0.539681664,0.938429877,0.454558411,0.964807331,0.553801193,1.001237578,0.649764099,1.004191836,,,,
L,1.001869124,0.912177543,0.962362996,0.655452029,0.851325873,0.410570133,0.787448864,0.186341438,0.80522787,0.000507501,0.617140639,0.440670296,0.310984461,0.427953133,0.135350377,0.427664322,0.00104331,0.413491593,0.564295464,0.600287443,0.355618937,0.673987733,0.453241881,0.722290434,0.575355956,0.731941223,0.544999873,0.783752825,0.404369412,0.838122419,0.496079188,0.875026398,0.604777535,0.873911276,0.539736365,0.943379284,0.461531973,0.969669207,0.562097269,1.002122687,0.657376401,1.002984718,,,,
L,1.002580039,0.908401007,0.964468913,0.654763581,0.851923075,0.410213605,0.784728045,0.187591687,0.801815014,0.002816812,0.618744817,0.432745002,0.315463924,0.427950769,0.137846635,0.433603814,0.000624499,0.422106541,0.565882122,0.590759805,0.358780291,0.677717063,0.456791365,0.72861382,0.577868514,0.736196709,0.54501707,0.773409698,0.409173783,0.839308312,0.501241023,0.877707953,0.609894144,0.874789204,0.537874001,0.931586064,0.465514945,0.965962769,0.565016627,1.002056761,0.659083994,1.003118874,,,,
L,1.000024634,0.911041058,0.9605577,0.654842175,0.848343351,0.408480162,0.77892535,0.185695418,0.796121094,0.003274407,0.615987484,0.434221122,0.313962339,0.431084936,0.137336541,0.43581387,0.001143783,0.422539397,0.565540674,0.594566648,0.359559738,0.677689799,0.458839037,0.726899394,0.579804036,0.735049775,0.546842395,0.777365987,0.408664001,0.839780549,0.501266821,0.876856209,0.609328085,0.874191082,0.540694659,0.934044356,0.464550075,0.964647877,0.564940761,1.00027973,0.658796168,1.001230262,,,,
L,1.003520164,0.915862078,0.956525574,0.656215273,0.841297684,0.410724775,0.774418411,0.186909151,0.790072403,0.00546206,0.611394081,0.43479512,0.312453232,0.431574184,0.137364731,0.436734521,4.06E-05,0.421953698,0.562141571,0.591103638,0.355728683,0.681867475,0.451732597,0.733248231,0.568082008,0.737631013,0.545596085,0.773070792,0.40568367,0.844709114,0.49610096,0.880722791,0.600831757,0.873990753,0.541998253,0.932964054,0.462433395,0.9707216,0.558482895,1.003600848,0.650480232,1.001416483,,,,
L,1.002464712,0.910813433,0.954957687,0.652067229,0.838842667,0.408327933,0.772473957,0.1831868,0.792677049,0.002360221,0.612386295,0.432294217,0.314431489,0.426533968,0.139822737,0.432093946,0.002264184,0.417964868,0.564135879,0.585780694,0.358656546,0.680321177,0.452538903,0.732238814,0.565876595,0.735228583,0.546922484,0.767783154,0.408832151,0.842680527,0.498109922,0.878362701,0.601048484,0.870293269,0.543137773,0.928157795,0.46499778,0.968614343,0.560002341,1.000113027,0.651124831,0.99713992,,,,
L,1.004315277,0.91283972,0.959652953,0.653220848,0.845676062,0.408455256,0.779043169,0.184269222,0.795457375,0.000683813,0.61684319,0.435186014,0.319983829,0.432907353,0.142990606,0.439428623,0.004236781,0.428315326,0.568284941,0.593292744,0.364786784,0.681495542,0.462533941,0.731871385,0.580152635,0.736777785,0.552166801,0.778127693,0.410952592,0.844531358,0.502237918,0.880712972,0.608831567,0.874729202,0.550090923,0.939214458,0.469316511,0.970464447,0.566815428,1.003171187,0.660224459,1.001951274,,,,
L,1.002564735,0.903986345,0.961674614,0.653515498,0.847173233,0.409986396,0.779191704,0.187289054,0.796299095,0.00432145,0.616845436,0.433752294,0.31958725,0.433025159,0.141091652,0.441664612,0.002577801,0.431802281,0.566204567,0.584563004,0.371830292,0.683009298,0.470274658,0.734030038,0.58768055,0.739386006,0.547302742,0.765027632,0.417159576,0.840905809,0.509119339,0.878196315,0.616528435,0.87179281,0.540939636,0.920529248,0.472094841,0.963791931,0.57147438,1.00021794,0.664096375,0.999758001,,,,
L,1.000970764,0.908502985,0.963008041,0.655700119,0.850276871,0.409295618,0.780815811,0.185059643,0.796560974,0.001485915,0.617052956,0.431460589,0.320324631,0.431827444,0.1397855,0.441699835,0.000873871,0.434247801,0.564339561,0.586156608,0.376787872,0.678171169,0.475035591,0.727363327,0.593859596,0.734099428,0.544702644,0.770125124,0.419204063,0.839050045,0.509120483,0.87828652,0.616350861,0.877074902,0.537355347,0.928373213,0.471155472,0.966558219,0.569821281,1.0033139,0.662264557,1.004903714,,,,
L,1.004650421,0.911688032,0.964577408,0.65749867,0.850738068,0.407871032,0.780866356,0.18340152,0.797878952,0.000820261,0.618258018,0.430367306,0.320251389,0.429926133,0.140359993,0.436579789,0.001847382,0.425802366,0.567439194,0.584270703,0.378460236,0.678337413,0.478603096,0.727685827,0.596432419,0.734193384,0.549509735,0.768490955,0.421668358,0.838998072,0.513828011,0.876656583,0.620679016,0.873441911,0.542666168,0.927040552,0.472330589,0.964874279,0.571590538,1.00259949,0.663233109,1.00442225,,,,
L,1.002297103,0.90417108,0.966220278,0.659637756,0.854943054,0.413408302,0.783648096,0.189699162,0.802383269,0.003778717,0.620724302,0.437442926,0.321074823,0.439320367,0.139309122,0.446273499,0.001287403,0.440547052,0.56676618,0.597861668,0.373079743,0.670769167,0.473802778,0.715584467,0.597993909,0.724561985,0.547723905,0.781591652,0.414528741,0.835841218,0.50623599,0.874940398,0.617534021,0.876610457,0.542261952,0.939514025,0.470351633,0.967237845,0.570907824,1.003017392,0.665325435,1.004282336,,,,
L,1.005021529,0.900838818,0.966930621,0.65392143,0.853514469,0.407246051,0.784212016,0.185851933,0.801392796,0.001275225,0.620387723,0.43344326,0.321971855,0.436754978,0.140537532,0.443344251,0.001607413,0.437124724,0.568969842,0.596591411,0.373510149,0.671577476,0.47721751,0.718230663,0.603494779,0.726939448,0.551057141,0.780503688,0.413348689,0.831894224,0.506799717,0.871648979,0.620592522,0.873968932,0.546558881,0.938566791,0.468033145,0.959272519,0.569348229,0.99726236,0.66643266,1.002209237,,,,
L,1.003287239,0.902396729,0.962876816,0.655906475,0.850455399,0.410969252,0.784304733,0.18899544,0.801249237,0.004485293,0.617151375,0.432388216,0.320364304,0.435888088,0.140756721,0.445833004,0.003521271,0.439836973,0.568048401,0.59317922,0.372637672,0.672567558,0.472081299,0.719404692,0.594814796,0.726740018,0.551304932,0.777954853,0.414253922,0.833842412,0.505457611,0.873364415,0.616606255,0.873870648,0.547194405,0.936197528,0.468425865,0.962480231,0.567132301,0.998825657,0.662347145,1.001231609,,,,
D,0.557512837,1.004996406,0.242174784,0.886941496,0.056215266,0.727631068,0.00480094,0.583082363,0.092825285,0.470597994,0.233917811,0.515245486,0.125540621,0.265865215,0.074495459,0.121663951,0.056028633,0.003099186,0.487002875,0.525280307,0.436446241,0.345597373,0.307935243,0.3783183,0.192512348,0.440586153,0.741425955,0.561611686,0.768165342,0.378151407,0.59950322,0.389021994,0.437869164,0.446139572,0.999584977,0.627146307,1.001259752,0.50737341,0.842385815,0.47432585,0.675035456,0.482860873,,,,
D,0.539865682,1.002441994,0.218247298,0.883158289,0.037563953,0.724196675,0.000674573,0.581207661,0.094458695,0.470236383,0.204562177,0.507389439,0.101377969,0.258449448,0.050948091,0.116724053,0.032048152,8.91E-05,0.46683477,0.518390145,0.419893034,0.349684797,0.313019889,0.398427308,0.214903779,0.471597103,0.730868832,0.557119148,0.7610259,0.377981253,0.613221472,0.393593986,0.467892825,0.453665786,0.996259417,0.623924323,1.009131715,0.505796081,0.860291869,0.474587306,0.698529422,0.486032048,,,,
